timestamp,x,y,vx,vy,speed,heading,landcover,elevation,slope,curvature
2025-04-05 17:51:40,266.9026288879128,52.07191990884371,-7.660444431189779,6.427876096865395,10.0,140.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,54.57191990884371,-8.660254037844387,4.999999999999999,10.0,150.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,56.28202062547206,-9.396926207859083,3.420201433256689,10.0,160.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,57.15026151380671,-9.84807753012208,1.7364817766693028,9.999999999999998,170.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,57.15026151380671,-10.0,1.2246467991473533e-15,10.0,180.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,56.28202062547206,-9.84807753012208,-1.7364817766693048,10.0,190.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,54.57191990884371,-9.396926207859085,-3.4202014332566866,10.0,200.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,52.07191990884371,-8.660254037844386,-5.000000000000001,10.0,210.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,48.857981860411016,-7.66044443118978,-6.4278760968653925,10.0,220.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,45.02775964481613,-6.427876096865395,-7.660444431189779,10.0,230.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,40.69763262589394,-5.000000000000004,-8.660254037844384,10.0,240.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,35.9991695219644,-3.4202014332566852,-9.396926207859085,10.0,250.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,31.075130756903356,-1.7364817766693033,-9.84807753012208,9.999999999999998,260.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,26.075130756903356,-1.8369701987210296e-15,-10.0,10.0,270.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,21.151091991842314,1.7364817766692997,-9.848077530122081,10.0,280.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,16.452628887912773,3.4202014332566897,-9.396926207859083,10.0,290.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,12.12250186899058,5.000000000000001,-8.660254037844386,10.0,300.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,8.29227965339569,6.4278760968653925,-7.660444431189781,10.0,310.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,5.078341604962992,7.660444431189778,-6.427876096865396,10.0,320.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,2.5783416049629895,8.660254037844384,-5.000000000000004,10.0,330.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,0.8682408883346464,9.396926207859085,-3.420201433256686,10.0,340.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,-5.551115123125783e-15,9.84807753012208,-1.736481776669304,9.999999999999998,350.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,-5.551115123125783e-15,10.0,0.0,10.0,0.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,0.8682408883346461,9.84807753012208,1.7364817766693033,9.999999999999998,10.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,2.5783416049629895,9.396926207859085,3.420201433256687,10.000000000000002,20.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,5.078341604962989,8.660254037844387,4.999999999999999,10.0,30.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,8.292279653395685,7.66044443118978,6.4278760968653925,10.0,40.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,12.122501868990575,6.427876096865393,7.66044443118978,10.0,50.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,16.452628887912766,5.000000000000001,8.660254037844386,10.0,60.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,21.151091991842307,3.4202014332566884,9.396926207859083,10.0,70.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,26.07513075690335,1.7364817766693041,9.84807753012208,9.999999999999998,80.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,31.07513075690335,6.123233995736766e-16,10.0,10.0,90.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,35.99916952196439,-1.736481776669303,9.84807753012208,9.999999999999998,100.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,40.69763262589393,-3.420201433256687,9.396926207859085,10.000000000000002,110.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,45.02775964481612,-4.999999999999998,8.660254037844387,10.0,120.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,48.85798186041101,-6.427876096865393,7.66044443118978,10.0,130.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,52.071919908843704,-7.660444431189779,6.427876096865395,10.0,140.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,54.571919908843704,-8.660254037844387,4.999999999999999,10.0,150.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,56.28202062547205,-9.396926207859083,3.420201433256689,10.0,160.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,57.150261513806704,-9.84807753012208,1.7364817766693028,9.999999999999998,170.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,57.150261513806704,-10.0,1.2246467991473533e-15,10.0,180.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,56.28202062547205,-9.84807753012208,-1.7364817766693048,10.0,190.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,54.571919908843704,-9.396926207859085,-3.4202014332566866,10.0,200.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,52.071919908843704,-8.660254037844386,-5.000000000000001,10.0,210.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,48.85798186041101,-7.66044443118978,-6.4278760968653925,10.0,220.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,45.02775964481612,-6.427876096865395,-7.660444431189779,10.0,230.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,40.69763262589393,-5.000000000000004,-8.660254037844384,10.0,240.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,35.99916952196439,-3.4202014332566852,-9.396926207859085,10.0,250.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,31.07513075690335,-1.7364817766693033,-9.84807753012208,9.999999999999998,260.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,26.07513075690335,-1.8369701987210296e-15,-10.0,10.0,270.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,21.151091991842307,1.7364817766692997,-9.848077530122081,10.0,280.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,16.452628887912766,3.4202014332566897,-9.396926207859083,10.0,290.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,12.122501868990573,5.000000000000001,-8.660254037844386,10.0,300.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,8.292279653395683,6.4278760968653925,-7.660444431189781,10.0,310.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,5.078341604962985,7.660444431189778,-6.427876096865396,10.0,320.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,2.5783416049629824,8.660254037844384,-5.000000000000004,10.0,330.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,0.8682408883346393,9.396926207859085,-3.420201433256686,10.0,340.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,-1.2656542480726785e-14,9.84807753012208,-1.736481776669304,9.999999999999998,350.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,-1.2656542480726785e-14,10.0,0.0,10.0,0.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,0.868240888334639,9.84807753012208,1.7364817766693033,9.999999999999998,10.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,2.5783416049629824,9.396926207859085,3.420201433256687,10.000000000000002,20.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,5.078341604962982,8.660254037844387,4.999999999999999,10.0,30.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,8.292279653395678,7.66044443118978,6.4278760968653925,10.0,40.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,12.122501868990568,6.427876096865393,7.66044443118978,10.0,50.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,16.45262888791276,5.000000000000001,8.660254037844386,10.0,60.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,21.1510919918423,3.4202014332566884,9.396926207859083,10.0,70.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,26.07513075690334,1.7364817766693041,9.84807753012208,9.999999999999998,80.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,31.07513075690334,6.123233995736766e-16,10.0,10.0,90.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,35.99916952196438,-1.736481776669303,9.84807753012208,9.999999999999998,100.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,40.697632625893924,-3.420201433256687,9.396926207859085,10.000000000000002,110.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,45.027759644816115,-4.999999999999998,8.660254037844387,10.0,120.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,48.857981860411,-6.427876096865393,7.66044443118978,10.0,130.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,52.0719199088437,-7.660444431189779,6.427876096865395,10.0,140.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,54.5719199088437,-8.660254037844387,4.999999999999999,10.0,150.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,56.28202062547204,-9.396926207859083,3.420201433256689,10.0,160.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,57.1502615138067,-9.84807753012208,1.7364817766693028,9.999999999999998,170.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,57.1502615138067,-10.0,1.2246467991473533e-15,10.0,180.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,56.28202062547204,-9.84807753012208,-1.7364817766693048,10.0,190.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,54.5719199088437,-9.396926207859085,-3.4202014332566866,10.0,200.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,52.0719199088437,-8.660254037844386,-5.000000000000001,10.0,210.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,48.857981860411,-7.66044443118978,-6.4278760968653925,10.0,220.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,45.027759644816115,-6.427876096865395,-7.660444431189779,10.0,230.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,40.697632625893924,-5.000000000000004,-8.660254037844384,10.0,240.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,35.99916952196438,-3.4202014332566852,-9.396926207859085,10.0,250.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,31.07513075690334,-1.7364817766693033,-9.84807753012208,9.999999999999998,260.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,26.07513075690334,-1.8369701987210296e-15,-10.0,10.0,270.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,21.1510919918423,1.7364817766692997,-9.848077530122081,10.0,280.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,16.45262888791276,3.4202014332566897,-9.396926207859083,10.0,290.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,12.122501868990566,5.000000000000001,-8.660254037844386,10.0,300.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,8.292279653395676,6.4278760968653925,-7.660444431189781,10.0,310.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,5.0783416049629775,7.660444431189778,-6.427876096865396,10.0,320.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,2.5783416049629753,8.660254037844384,-5.000000000000004,10.0,330.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,0.8682408883346322,9.396926207859085,-3.420201433256686,10.0,340.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,-1.9761969838327786e-14,9.84807753012208,-1.736481776669304,9.999999999999998,350.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,-1.9761969838327786e-14,10.0,0.0,10.0,0.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,0.8682408883346319,9.84807753012208,1.7364817766693033,9.999999999999998,10.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,2.5783416049629753,9.396926207859085,3.420201433256687,10.000000000000002,20.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,5.078341604962975,8.660254037844387,4.999999999999999,10.0,30.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,8.29227965339567,7.66044443118978,6.4278760968653925,10.0,40.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,12.122501868990561,6.427876096865393,7.66044443118978,10.0,50.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,16.452628887912752,5.000000000000001,8.660254037844386,10.0,60.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,21.151091991842293,3.4202014332566884,9.396926207859083,10.0,70.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,26.075130756903334,1.7364817766693041,9.84807753012208,9.999999999999998,80.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,31.075130756903334,6.123233995736766e-16,10.0,10.0,90.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,35.999169521964376,-1.736481776669303,9.84807753012208,9.999999999999998,100.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,40.69763262589392,-3.420201433256687,9.396926207859085,10.000000000000002,110.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,45.02775964481611,-4.999999999999998,8.660254037844387,10.0,120.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,48.857981860410995,-6.427876096865393,7.66044443118978,10.0,130.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,52.07191990884369,-7.660444431189779,6.427876096865395,10.0,140.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,54.57191990884369,-8.660254037844387,4.999999999999999,10.0,150.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,56.282020625472036,-9.396926207859083,3.420201433256689,10.0,160.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,57.15026151380669,-9.84807753012208,1.7364817766693028,9.999999999999998,170.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,57.15026151380669,-10.0,1.2246467991473533e-15,10.0,180.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,56.282020625472036,-9.84807753012208,-1.7364817766693048,10.0,190.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,54.57191990884369,-9.396926207859085,-3.4202014332566866,10.0,200.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,52.07191990884369,-8.660254037844386,-5.000000000000001,10.0,210.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,48.857981860410995,-7.66044443118978,-6.4278760968653925,10.0,220.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,45.02775964481611,-6.427876096865395,-7.660444431189779,10.0,230.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,40.69763262589392,-5.000000000000004,-8.660254037844384,10.0,240.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,35.999169521964376,-3.4202014332566852,-9.396926207859085,10.0,250.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,31.075130756903334,-1.7364817766693033,-9.84807753012208,9.999999999999998,260.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,221.87486924309664,26.075130756903334,-1.8369701987210296e-15,-10.0,10.0,270.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,222.74311013143128,21.151091991842293,1.7364817766692997,-9.848077530122081,10.0,280.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,224.45321084805963,16.452628887912752,3.4202014332566897,-9.396926207859083,10.0,290.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,226.95321084805963,12.12250186899056,5.000000000000001,-8.660254037844386,10.0,300.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,230.16714889649234,8.292279653395669,6.4278760968653925,-7.660444431189781,10.0,310.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,233.99737111208722,5.07834160496297,7.660444431189778,-6.427876096865396,10.0,320.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,238.3274981310094,2.578341604962968,8.660254037844384,-5.000000000000004,10.0,330.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,243.02596123493896,0.8682408883346251,9.396926207859085,-3.420201433256686,10.0,340.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,247.95,-2.6867397195928788e-14,9.84807753012208,-1.736481776669304,9.999999999999998,350.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,-2.6867397195928788e-14,10.0,0.0,10.0,0.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,0.8682408883346248,9.84807753012208,1.7364817766693033,9.999999999999998,10.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,2.578341604962968,9.396926207859085,3.420201433256687,10.000000000000002,20.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,5.078341604962968,8.660254037844387,4.999999999999999,10.0,30.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,8.292279653395664,7.66044443118978,6.4278760968653925,10.0,40.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,12.122501868990554,6.427876096865393,7.66044443118978,10.0,50.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,16.452628887912745,5.000000000000001,8.660254037844386,10.0,60.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,21.151091991842286,3.4202014332566884,9.396926207859083,10.0,70.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,26.075130756903327,1.7364817766693041,9.84807753012208,9.999999999999998,80.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,279.02513075690337,31.075130756903327,6.123233995736766e-16,10.0,10.0,90.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,278.1568898685687,35.99916952196437,-1.736481776669303,9.84807753012208,9.999999999999998,100.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,276.4467891519404,40.69763262589391,-3.420201433256687,9.396926207859085,10.000000000000002,110.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,273.9467891519404,45.0277596448161,-4.999999999999998,8.660254037844387,10.0,120.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,270.7328511035077,48.85798186041099,-6.427876096865393,7.66044443118978,10.0,130.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,266.9026288879128,52.07191990884368,-7.660444431189779,6.427876096865395,10.0,140.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,262.57250186899057,54.57191990884368,-8.660254037844387,4.999999999999999,10.0,150.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,257.874038765061,56.28202062547203,-9.396926207859083,3.420201433256689,10.0,160.0,50,0.0,0.0,0.0
2025-04-05 17:51:40,252.95,57.15026151380668,-9.84807753012208,1.7364817766693028,9.999999999999998,170.0,50,0.0,0.0,0.0
